self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.68,0.37773441893654935,0.2889126546302597,0.3333529264331909,0.2889126546302597,0.37773441893654935,0.3333529264331909,9.762071356591737e-33,1.0,0.0,4.0,1,0309151013
1.0,0.68,0.3308292083834509,0.3298482593166532,0.3393225322998959,0.24776631291711818,0.4248114672508799,0.327422219832002,1.0,1.0,0.0,4.0,2,0309151013
0.0,0.68,0.27590484688353456,0.3896897883465686,0.33440536476989674,0.2991959710061359,0.3640772699412658,0.3367267590525984,9.637332098848581e-33,0.9999999999999998,1.0,4.0,3,0309151013
1.0,0.68,0.3164827435992574,0.34249424239990095,0.34102301400084173,0.25749990479598217,0.41126886049491096,0.3312312347091069,1.0,6.781773823503892e-17,1.0,4.0,4,0309151013
1.0,0.68,0.29190053503016544,0.3655141364246778,0.3425853285451567,0.22277804857096584,0.4505154568427278,0.3267064945863063,1.0,1.0,0.0,4.0,5,0309151013
1.0,0.68,0.3110969606428566,0.34135213761904004,0.3475509017381034,0.19251309550771203,0.4885030904036539,0.31898381408863413,1.0,3.856865994014471e-17,1.0,4.0,6,0309151013
1.0,0.68,0.3230314371020393,0.325702051540444,0.3512665113575167,0.16478827009398073,0.52447894594498,0.3107327839610393,1.0,3.37554653446516e-17,1.0,4.0,7,0309151013
1.0,0.68,0.3319221033814938,0.31353470846502074,0.35454318815348546,0.14044593343089928,0.5576041029100219,0.3019499636590787,1.0,3.1113479955242446e-17,1.0,4.0,8,0309151013
1.0,0.68,0.31147592870242025,0.3292630138491115,0.35926105744846826,0.11983020646630045,0.5894446092427426,0.29072518429095695,1.0,1.0,0.0,4.0,9,0309151013
1.0,0.68,0.3182258086237557,0.3188937379496113,0.362880453426633,0.10125146325858661,0.6185249956343676,0.2802235411070458,1.0,2.252733790986465e-17,1.0,4.0,10,0309151013
1.0,0.68,0.3808641896316098,0.27488870740875454,0.34424710295963573,0.1708566751892995,0.4944340823225358,0.33470924248816475,1.0,0.9999999999999996,1.0,4.0,11,0309151013
0.0,0.68,0.4256591653527036,0.2320422474136838,0.3422985872336125,0.15237376963797933,0.5200435695310847,0.32758266083093607,1.2424087162412634e-32,1.0,0.0,4.0,12,0309151013
0.0,0.68,0.4780669614447095,0.19715218186989514,0.3247808566853954,0.17974741941713301,0.47170817840286705,0.34854440218,2.9076744480889754e-33,1.2554163690166687e-16,0.0,4.0,13,0309151013
1.0,0.68,0.4498920064025388,0.21599468917451353,0.3341133044229476,0.16293694722836236,0.49846422963049547,0.3385988231411423,1.0,1.0,0.0,4.0,14,0309151013
1.0,0.68,0.43494408714927074,0.22659500010777286,0.3384609127429563,0.14598367268083842,0.5229862472596145,0.33103008005954704,1.0,1.0,0.0,4.0,15,0309151013
1.0,0.68,0.44147576878202544,0.21902084278288714,0.33950338843508737,0.12450839885142462,0.5516827625140286,0.3238088386345469,1.0,2.9662886605409345e-17,1.0,4.0,16,0309151013
1.0,0.68,0.4488843793992723,0.21102098004192735,0.3400946405588004,0.10640902827610756,0.5769250863463047,0.3166658853775878,1.0,2.8709171567237637e-17,1.0,4.0,17,0309151013
1.0,0.68,0.3873766259950754,0.2748940962372723,0.3377292777676523,0.22913513163351687,0.39714144444256194,0.37372342392392116,1.0,5.937423475786254e-16,0.0,4.0,18,0309151013
0.0,0.68,0.43625969155392547,0.22996613473868988,0.3337741737073847,0.2299524742816923,0.3931559154392148,0.37689161027909285,3.2405209875702795e-33,9.297048217217668e-17,0.0,4.0,19,0309151013
0.0,0.68,0.47447917762418257,0.19674562686429228,0.32877519551152523,0.2259083735882929,0.39152661999692073,0.3825650064147863,2.8507909508451645e-33,8.311929920930378e-17,0.0,4.0,20,0309151013
0.0,0.68,0.5072519719061509,0.1696618990398952,0.32308612905395384,0.2204963318677138,0.39067457859687543,0.38882908953541073,2.643102022308762e-33,7.820223465925975e-17,0.0,4.0,21,0309151013
0.0,0.68,0.5490251888148499,0.13925864881788136,0.3117161623672688,0.18889912308443463,0.4244092865008532,0.38669159041471207,1.1624122545889526e-32,0.9999999999999998,0.0,4.0,22,0309151013
1.0,0.68,0.5406125276047224,0.1441365184107302,0.3152509539845475,0.169694462519338,0.44864977064197387,0.3816557668386882,1.0,1.0,0.0,4.0,23,0309151013
1.0,0.68,0.5392712078132376,0.14504936672401036,0.3156794254627521,0.1527175530009865,0.46848956433579025,0.37879288266322325,1.0,1.0,0.0,4.0,24,0309151013
1.0,0.68,0.5215325530861658,0.16311946639892788,0.3153479805149063,0.2388127997402508,0.34454164270232224,0.416645557557427,1.0,3.663131588042652e-16,0.0,4.0,25,0309151013
