self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.08,0.3723071300974418,0.27825074697125773,0.3494421229313004,0.3723071300974418,0.27825074697125773,0.3494421229313004,9.744948961243312e-33,9.744948961243345e-17,0.0,2.0,1,0308122538
1.0,0.08,0.4182074554647734,0.24731461696284235,0.3344779275723843,0.4182074554647732,0.24731461696284235,0.33447792757238426,1.0,1.0,1.0,2.0,2,0308122538
0.0,0.08,0.38671113725680895,0.28209666262580557,0.3311922001173854,0.47903398572559447,0.2121480979040174,0.3088179163703881,1.2731649673225596e-32,1.0,1.0,2.0,3,0308122538
1.0,0.08,0.42061404912034744,0.2547944119515535,0.32459153892809905,0.5187181352219042,0.18593066401351058,0.29535120076458515,1.0,1.0,1.0,2.0,4,0308122538
0.0,0.08,0.44999720742924154,0.2158587058667899,0.33414408670396856,0.5455619057552374,0.15672324210986668,0.29771485213489596,7.200635657014701e-33,4.679244307285779e-17,0.0,2.0,5,0308122538
0.0,0.08,0.47714877890928264,0.184797394784739,0.3380538263059783,0.5784468862055375,0.12855924183232303,0.29299387196213955,6.304677824629573e-33,4.047492591749653e-17,0.0,2.0,6,0308122538
0.0,0.08,0.5013820432449483,0.15912487108483447,0.33949308567021724,0.6099311245126284,0.10438596992167629,0.2856829055656954,5.844050510195e-33,3.707177627492551e-17,0.0,2.0,7,0308122538
0.0,0.08,0.5228853455842789,0.1375875113387188,0.3395271430770023,0.6384509251236032,0.08431547840737239,0.2772335964690243,5.558960276613262e-33,3.488441551486299e-17,0.0,2.0,8,0308122538
0.0,0.08,0.5193977114826202,0.14114592851546076,0.3394563600019191,0.6889123312186022,0.06648245501049156,0.2446052137709063,1.1261142433893889e-32,1.0,1.0,2.0,9,0308122538
0.0,0.08,0.5273579422755034,0.13584686464304124,0.3367951930814555,0.7359678060845419,0.04897208519404215,0.21506010872141604,1.0007456093549444e-32,1.0,1.0,2.0,10,0308122538
0.0,0.08,0.5374895390077469,0.12831542441518118,0.33419503657707195,0.7757670954261218,0.03504795804056476,0.18918494653331341,9.457938382714592e-33,1.0,1.0,2.0,11,0308122538
0.0,0.08,0.5548166016831243,0.1113714002266378,0.3338119980902379,0.792300672263747,0.02772090875234103,0.17997841898391181,5.3091229450591116e-33,1.1757685894996086e-17,0.0,2.0,12,0308122538
0.0,0.08,0.5701598863845463,0.09708418467745727,0.3327559289379964,0.8080124432588605,0.021681221974705175,0.1703063347664342,5.1728999993054235e-33,1.1177002581929045e-17,0.0,2.0,13,0308122538
0.0,0.08,0.5797060076234509,0.09062372951665826,0.3296702628598908,0.8364268398326112,0.01505046685134745,0.14852269331604126,9.12064103250551e-33,1.0,1.0,2.0,14,0308122538
0.0,0.08,0.5890126514890567,0.0841775723895332,0.32680977612141016,0.8600827791427609,0.010285154995019375,0.12963206586221965,8.929331259381054e-33,1.0,1.0,2.0,15,0308122538
0.0,0.08,0.6012690896585087,0.07365213498024088,0.3250787753612504,0.8703014987070171,0.00794005308222752,0.12175844821075527,5.020193641371416e-33,6.7461182441369814e-18,0.0,2.0,16,0308122538
0.0,0.08,0.6122784875207299,0.06459830374338667,0.3231232087358834,0.8798369360602456,0.0060853508759653036,0.11407771306378903,4.946773233253043e-33,6.5171717479129566e-18,0.0,2.0,17,0308122538
0.0,0.08,0.6202829940872261,0.05974238263666495,0.319974623276109,0.8966598298341686,0.004082901662139271,0.09925726850369206,8.785440088283235e-33,1.0,1.0,2.0,18,0308122538
0.0,0.08,0.6278058395906528,0.055158698978862615,0.31703546143048444,0.9108455402703709,0.0027131310044709294,0.08644132872515824,8.69753376741575e-33,1.0,1.0,2.0,19,0308122538
0.0,0.08,0.6367129954443931,0.04850234437451072,0.31478466018109624,0.9172070188628071,0.0020631011086873706,0.08072988002850559,4.850393032875556e-33,4.4145529759915285e-18,0.0,2.0,20,0308122538
0.0,0.08,0.6434009678285926,0.04472642870527427,0.3118726034661332,0.9283376105513245,0.0013578893267760296,0.0703045001218995,8.628433534659992e-33,1.0,1.0,2.0,21,0308122538
0.0,0.08,0.6496295456780302,0.04123253726210436,0.3091379170598654,0.9378331147831838,0.00088828152489786,0.061278603691918454,8.58009928209639e-33,1.0,1.0,2.0,22,0308122538
0.0,0.08,0.6554202957094968,0.03801828594645794,0.30656141834404527,0.945964489389036,0.0005781729784632695,0.05345733763250088,8.542313637360354e-33,1.0,1.0,2.0,23,0308122538
0.0,0.08,0.6608045968456344,0.03506991116547495,0.30412549198889055,0.9529535398146619,0.00037475677650271815,0.04667170340883547,8.512103256076846e-33,1.0,1.0,2.0,24,0308122538
0.0,0.08,0.6658163846563223,0.03236881574033398,0.3018147996033437,0.9589810340191077,0.0002420530005839161,0.040776912980308326,8.48749936086414e-33,1.0,1.0,2.0,25,0308122538
