self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.64,0.3722772544883722,0.2783101938078471,0.3494125517037807,0.2782433646106685,0.3723263384494754,0.349430296939856,1.0064993909431502e-32,1.0,0.0,0.0,1,0308111837
1.0,0.64,0.44195392882306955,0.2202664494485069,0.33777962172842346,0.29863227765189676,0.348647418909917,0.35272030343818617,1.0,1.0,1.0,0.0,2,0308111837
1.0,0.64,0.4955885695434492,0.1757534069329989,0.32865802352355195,0.30520866888166137,0.3385454560751436,0.356245875043195,1.0,1.0,1.0,0.0,3,0308111837
0.0,0.64,0.5208505256206656,0.14941855725086553,0.32973091712846897,0.26182031882709694,0.3673942028381047,0.37078547833479836,3.6884832264111594e-33,1.0,0.0,0.0,4,0308111837
1.0,0.64,0.5652640471837417,0.11862027175960445,0.31611568105665394,0.26479704689831896,0.36049709376402556,0.3747058593376555,1.0,1.0,1.0,0.0,5,0308111837
0.0,0.64,0.6269442002307836,0.0877092063198914,0.28534659344932506,0.2811279449393863,0.3411211320681411,0.37775092299247254,8.03243045559235e-33,1.360686485610442e-16,0.0,0.0,6,0308111837
1.0,0.64,0.6778660980997421,0.06322210433145846,0.25891179756879945,0.26528188571648853,0.35722953600945817,0.37748857827405324,1.0,1.463026770180419e-16,1.0,0.0,7,0308111837
0.0,0.64,0.6996219258019329,0.0506115462745186,0.24976652792354856,0.23232532590640884,0.3771938356338333,0.39048083845975784,2.2081579580370796e-33,1.0,0.0,0.0,8,0308111837
1.0,0.64,0.7288931473407352,0.03876293106682614,0.23234392159243863,0.23151488188023164,0.37414460436656116,0.3943405137532072,1.0,1.0,1.0,0.0,9,0308111837
1.0,0.64,0.7772011288305787,0.023446521216954164,0.19935234995246712,0.21733761039722468,0.38403708762567007,0.3986253019771053,1.0,1.1709327054488375e-16,1.0,0.0,10,0308111837
0.0,0.64,0.8180929600141343,0.014622015513999907,0.16728502447186575,0.21702361326926672,0.37747386064064414,0.4055025260900892,2.2273769337543828e-33,1.120545478879972e-16,0.0,0.0,11,0308111837
1.0,0.64,0.8370699233979704,0.01076237072441452,0.15216770587761505,0.21404687581419307,0.37666591351909307,0.4092872106667138,1.0,1.0,1.0,0.0,12,0308111837
1.0,0.64,0.8673652479798103,0.005968313151775007,0.12666643886841475,0.20181101213310745,0.3836847829443513,0.4145042049225412,1.0,1.0833038854119459e-16,1.0,0.0,13,0308111837
0.0,0.64,0.8946141430730358,0.0033606074769044615,0.1020252494500598,0.1963063275060911,0.3824512361632771,0.42124243633063185,1.3580009818097578e-33,1.0064076477909847e-16,0.0,0.0,14,0308111837
1.0,0.64,0.9146480353187562,0.001772545055724005,0.08357941962551989,0.1863095930635959,0.3874652933684274,0.4262251135679767,1.0,1.0305129237857237e-16,1.0,0.0,15,0308111837
0.0,0.64,0.9331072500213653,0.0009466562143396922,0.06594609376429507,0.18002686115438626,0.38773727740493413,0.4322358614406796,9.572710177991456e-34,9.572344871962764e-17,0.0,0.0,16,0308111837
1.0,0.64,0.940746208638777,0.0006727582920730744,0.05858103306915004,0.1762144608329106,0.3882218523955091,0.43556368677158036,1.0,1.0,1.0,0.0,17,0308111837
0.0,0.64,0.9539304286072801,0.00034858322204905863,0.04572098817067093,0.1700675031364707,0.38903878724553165,0.4408937096179975,9.002466567809684e-34,9.310999738092247e-17,0.0,0.0,18,0308111837
1.0,0.64,0.9596898956276634,0.00024300332448444264,0.040067101047852084,0.165946760957051,0.3897941964041655,0.44425904263878335,1.0,1.0,1.0,0.0,19,0308111837
0.0,0.64,0.9631795174085892,0.0001785238658824701,0.03664195872552827,0.14678114806537987,0.39911142023175383,0.4541074317028664,6.6086890173764055e-34,1.0,0.0,0.0,20,0308111837
1.0,0.64,0.9702227882141264,9.067461998533391e-05,0.029686537165888295,0.14036352544051317,0.40158213524442865,0.45805433931505823,1.0,1.0273737993016319e-16,1.0,0.0,21,0308111837
1.0,0.64,0.9761270319589873,4.5266876215138074e-05,0.023827701164797613,0.13424038406048194,0.40382003936425936,0.46193957657525875,1.0,1.0105610498949254e-16,1.0,0.0,22,0308111837
1.0,0.64,0.9809567206390406,2.233444537819015e-05,0.019020944915581227,0.1285665916119904,0.4058257017322628,0.46560770665574686,1.0,9.994360039237399e-17,1.0,0.0,23,0308111837
1.0,0.64,0.9835306286135027,1.534840486083055e-05,0.016454022981636538,0.12510508390944988,0.4064521479712883,0.4684427681192617,1.0,1.0,1.0,0.0,24,0308111837
1.0,0.64,0.9858552124972689,1.0457315530023918e-05,0.014134330187200948,0.12155190479253682,0.4071669279016641,0.47128116730579916,1.0,1.0,1.0,0.0,25,0308111837
