self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.96,0.37773441893654935,0.2889126546302597,0.3333529264331909,0.37773441893654935,0.2889126546302597,0.3333529264331909,9.762071356591737e-33,9.76207135659177e-17,0.0,2.0,1,0311115911
1.0,0.96,0.42144947243304975,0.2470969682242757,0.33145355934267456,0.4214494724330497,0.2470969682242757,0.3314535593426746,1.0,1.0,1.0,2.0,2,0311115911
1.0,0.96,0.3728319343516661,0.2840910061039558,0.3430770595443781,0.47035035324536595,0.20978510608492426,0.31986454066970976,1.0,1.9381906320004354e-17,0.0,2.0,3,0311115911
1.0,0.96,0.371006903928808,0.2848404374917909,0.3441526585794012,0.4885751632223434,0.1939101234419899,0.3175147133356665,1.0,1.0817507206985077e-17,0.0,2.0,4,0311115911
1.0,0.96,0.3702365685955172,0.28496453327342947,0.34479889813105336,0.49955727598433985,0.18434042824660068,0.31610229576905946,1.0,1.021821417433053e-17,0.0,2.0,5,0311115911
1.0,0.96,0.3826985425752567,0.27147769032025953,0.34582376710448376,0.5130846850416189,0.17351480522424917,0.31340050973413186,1.0,1.0,1.0,2.0,6,0311115911
1.0,0.96,0.38219405345545976,0.27148395850675255,0.3463219880377877,0.5209394711944556,0.1669130844749569,0.3121474443305875,1.0,5.363325210049752e-18,0.0,2.0,7,0311115911
1.0,0.96,0.3819191578912148,0.27136542662013613,0.34671541548864904,0.5272375818150041,0.16160789695351796,0.3111545212314779,1.0,5.281661046932378e-18,0.0,2.0,8,0311115911
1.0,0.96,0.38175043793327895,0.27120642815783497,0.3470431339088862,0.5325075713347008,0.1571676875525564,0.3103247411127428,1.0,5.225250853083832e-18,0.0,2.0,9,0311115911
1.0,0.96,0.38163868901796155,0.2710360818896863,0.3473252290923522,0.5370469603438393,0.15334545647723916,0.3096075831789216,1.0,5.1827309042701935e-18,0.0,2.0,10,0311115911
1.0,0.96,0.38156066949188266,0.27086575439609445,0.34757357611202283,0.5410396578629124,0.1499870669142937,0.30897327522279394,1.0,5.148847836708951e-18,0.0,2.0,11,0311115911
1.0,0.96,0.3876072855759191,0.2641938694537151,0.3481988449703657,0.5507188338268035,0.1425987221624759,0.30668244401072053,1.0,1.0,1.0,2.0,12,0311115911
1.0,0.96,0.39171036876072,0.2596406878174122,0.3486489434218677,0.5585026467590692,0.13651458774134836,0.3049827654995823,1.0,1.0,1.0,2.0,13,0311115911
1.0,0.96,0.39163952021302706,0.25948105406692534,0.34887942572004765,0.5619683223072619,0.13373897993093575,0.3042926977618023,1.0,2.605026705649285e-18,0.0,2.0,14,0311115911
1.0,0.96,0.39159997835848603,0.25931204234948124,0.34908797929203267,0.5651325314825989,0.13120029061772143,0.30366717789967956,1.0,2.591134195329391e-18,0.0,2.0,15,0311115911
1.0,0.96,0.39158140749930714,0.25913981199157377,0.34927878050911904,0.5680442676217615,0.12886168721987365,0.30309404515836474,1.0,2.578882016681337e-18,0.0,2.0,16,0311115911
1.0,0.96,0.391577273838554,0.25896786169450636,0.3494548644669397,0.5707415614326016,0.12669411828039598,0.30256432028700253,1.0,2.5679222487090915e-18,0.0,2.0,17,0311115911
1.0,0.96,0.3946495900145445,0.25552535048568586,0.3498250594997697,0.577021886668998,0.12190776270737798,0.301070350623624,1.0,1.0,1.0,2.0,18,0311115911
1.0,0.96,0.3946515406081086,0.25535819144634536,0.34999026794554605,0.5795011501045642,0.11995267687796815,0.3005461730174677,1.0,2.0415041915273303e-18,0.0,2.0,19,0311115911
1.0,0.96,0.39466323110067913,0.2551921092371705,0.3501446596621504,0.5818275929914608,0.11811664858787262,0.3000557584206666,1.0,2.0340101744356465e-18,0.0,2.0,20,0311115911
1.0,0.96,0.3971432389515853,0.2523996009978895,0.3504571600505252,0.5871735196847202,0.11406538044403287,0.2987610998712469,1.0,1.0,1.0,2.0,21,0311115911
1.0,0.96,0.39924247848211547,0.2500314846061965,0.3507260369116882,0.5918771664401342,0.11047595638375955,0.2976468771761062,1.0,1.0,1.0,2.0,22,0311115911
1.0,0.96,0.4010663682079561,0.24797121369099942,0.3509624181010445,0.5960734569219288,0.10726039913687418,0.296666143941197,1.0,1.0,1.0,2.0,23,0311115911
1.0,0.96,0.40268129881097237,0.24614511488726276,0.3511735863017649,0.5998604732960503,0.104351512931862,0.29578801377208763,1.0,1.0,1.0,2.0,24,0311115911
1.0,0.96,0.40268925227765034,0.24598845029389937,0.3513222974284503,0.6019545173757211,0.10279685403990968,0.29524862858436923,1.0,1.1051609991307295e-18,0.0,2.0,25,0311115911
