self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.12,0.37773441893654935,0.2889126546302597,0.3333529264331909,0.2889126546302597,0.37773441893654935,0.3333529264331909,9.762071356591737e-33,1.0,0.0,3.0,1,0309150301
1.0,0.12,0.4214598414306204,0.24708972940154192,0.33145042916783773,0.24708972940154192,0.4214598414306204,0.33145042916783773,1.0,9.543310431582446e-17,1.0,3.0,2,0309150301
0.0,0.12,0.45185755782722453,0.21942916913745417,0.3287132730353212,0.21942916913745417,0.45185755782722453,0.3287132730353212,7.428404395505531e-33,1.0,0.0,3.0,3,0309150301
1.0,0.12,0.48742279685454326,0.1885026462035667,0.32407455694188997,0.1885026462035667,0.48742279685454326,0.32407455694189,1.0,7.318957326939321e-17,1.0,3.0,4,0309150301
1.0,0.12,0.5203059924391118,0.16135306116872417,0.31834094639216387,0.1613530611687241,0.5203059924391118,0.318340946392164,1.0,6.51596134904169e-17,1.0,3.0,5,0309150301
0.0,0.12,0.47066935500001633,0.18806529897519486,0.3412653460247889,0.13407727166397643,0.570532086852739,0.2953906414832846,1.5879675922320952e-32,4.585479313826549e-17,1.0,3.0,6,0309150301
0.0,0.12,0.46619964050097523,0.18718136066182925,0.34661899883719555,0.10038845438157416,0.6277876990935638,0.2718238465248619,1.1843306902290778e-32,3.3174407435972394e-17,1.0,3.0,7,0309150301
0.0,0.12,0.49006621797183547,0.165781450054953,0.34415233197321143,0.08665236097433072,0.6508919565823358,0.2624556824433335,6.66235697261246e-33,1.0,0.0,3.0,8,0309150301
0.0,0.12,0.4927439284394893,0.15977387433151236,0.3474821972289983,0.06269419914321976,0.698615296937444,0.23869050391933633,1.0610204143729676e-32,2.0951112011163198e-17,1.0,3.0,9,0309150301
0.0,0.12,0.49804773605190866,0.15209777861508178,0.34985448533300956,0.04445255310582935,0.739203746339584,0.21634370055458654,1.0001228692541889e-32,1.9064834671105388e-17,1.0,3.0,10,0309150301
0.0,0.12,0.5039177003265162,0.1442947913460696,0.35178750832741423,0.031096198664816502,0.7731984863607583,0.19570531497442512,9.650142670123969e-33,1.7857652112720186e-17,1.0,3.0,11,0309150301
0.0,0.12,0.5096999261766202,0.13685867786582231,0.35344139595755747,0.021527735461715183,0.8016198481753668,0.17685241636291799,9.425552678864279e-33,1.701637836435363e-17,1.0,3.0,12,0309150301
0.0,0.12,0.5151775657986208,0.12993578093113023,0.35488665327024893,0.014776221838441543,0.825471465711314,0.1597523124502445,9.272217532323042e-33,1.639827346563566e-17,1.0,3.0,13,0309150301
0.0,0.12,0.5202909202032151,0.12354566540541943,0.3561634143913655,0.010068364652760496,0.8456204899147256,0.14431114543251378,9.162674428181014e-33,1.5926646897198818e-17,1.0,3.0,14,0309150301
0.0,0.12,0.5250401484248011,0.11766110018020334,0.3572987513949955,0.006817376809955749,0.8627783633155146,0.1304042598745295,9.081718469789117e-33,1.5555980204213165e-17,1.0,3.0,15,0309150301
0.0,0.12,0.5411505484766481,0.10406156878862269,0.3547878827347292,0.005540249425383527,0.8732356180648958,0.12122413250972078,6.23822261582459e-33,1.0,0.0,3.0,16,0309150301
0.0,0.12,0.5559764865647481,0.09148770412429948,0.3525358093109525,0.004328190293437447,0.8855407661343782,0.11013104357218433,5.9636319326618905e-33,1.0,0.0,3.0,17,0309150301
0.0,0.12,0.5597613042781109,0.08716343059132518,0.3530752651305639,0.002908592667602877,0.8977995798232011,0.09929182750919606,9.039145603770597e-33,8.320455387110244e-18,1.0,3.0,18,0309150301
0.0,0.12,0.5634068165970717,0.08307459485419011,0.3535185885487381,0.0019448768894994852,0.9085223085242105,0.08953281458629012,8.992965744721698e-33,8.147590003819232e-18,1.0,3.0,19,0309150301
0.0,0.12,0.5668903526149863,0.0792245537883773,0.3538850935966363,0.0012949534796412102,0.9179489626764751,0.08075608384388366,8.956441268743008e-33,8.000347371411283e-18,1.0,3.0,20,0309150301
0.0,0.12,0.578720825667957,0.06976727056309276,0.35151190376895014,0.0009864628152634668,0.9265078320091334,0.072505705175603,5.802888038197742e-33,1.0,0.0,3.0,21,0309150301
0.0,0.12,0.5817879399062846,0.0665589182741255,0.3516531418195899,0.0006540881843944014,0.9339728235466288,0.06537308826897682,8.934398774443874e-33,6.253403062932364e-18,1.0,3.0,22,0309150301
0.0,0.12,0.5919356807693373,0.05869491231120824,0.3493694069194543,0.0004908547040713531,0.94120335586076,0.058305789435168516,5.702923704176925e-33,1.0,0.0,3.0,23,0309150301
0.0,0.12,0.5946635469527414,0.05600489158424276,0.3493315614630159,0.00032433409686549264,0.9471273702725063,0.052548295630628294,8.916781005283173e-33,5.059445595828851e-18,1.0,3.0,24,0309150301
0.0,0.12,0.6033943093561499,0.049484047300471436,0.34712164334337864,0.00024091991995266974,0.9530727202375027,0.04668635984254468,5.633563897688215e-33,1.0,0.0,3.0,25,0309150301
