self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.6,0.4005779603484718,0.2670519735656479,0.3323700660858802,0.3550563058263632,0.3106099969736316,0.33433369720000516,9.471049541602978e-33,9.379272413172074e-17,0.0,0.0,1,0308111822
1.0,0.6,0.46752930013455674,0.20779080005980297,0.32467989980564027,0.3766222171514576,0.28902332173828404,0.33435446111025835,1.0,1.0,1.0,0.0,2,0308111822
0.0,0.6,0.5132775216970141,0.1706356348061042,0.3160868434968816,0.39167372557645525,0.27464238769268123,0.3336838867308636,6.894293168017913e-33,7.191512722821391e-17,0.0,0.0,3,0308111822
1.0,0.6,0.5812876588195507,0.12883009609783605,0.2898822450826133,0.3708423758988009,0.29224826089294254,0.33690936320825654,1.0,1.2702179553952126e-16,1.0,0.0,4,0308111822
0.0,0.6,0.620887968228455,0.10324704018005336,0.2758649915914915,0.38398827103684624,0.2794148634128122,0.3365968655503416,3.797486224209189e-33,6.457120929143602e-17,0.0,0.0,5,0308111822
0.0,0.6,0.6488436365261998,0.08156359935816088,0.26959276411563937,0.3062351814723577,0.3231638642096843,0.37060095431795803,5.818395771251896e-33,0.9999999999999998,0.0,0.0,6,0308111822
1.0,0.6,0.7033172457056127,0.0555712164181441,0.24111153787624312,0.3019572863739022,0.3267831496979295,0.37125956392816833,1.0,9.859201813463177e-17,1.0,0.0,7,0308111822
1.0,0.6,0.7513706012694638,0.03583182371551311,0.21279757501502314,0.2963182690827295,0.32968829868435495,0.3739934322329155,1.0,8.916427756764567e-17,1.0,0.0,8,0308111822
1.0,0.6,0.7907340526198773,0.02241334448703781,0.1868526028930848,0.2909502383547299,0.33204576239536143,0.37700399924990863,1.0,8.461359116639686e-17,1.0,0.0,9,0308111822
1.0,0.6,0.8225589273143911,0.013731111619258404,0.1637099610663505,0.28610528996258405,0.33399039569005584,0.37990431434736005,1.0,8.199180066342973e-17,1.0,0.0,10,0308111822
1.0,0.6,0.8466647905528827,0.009874765509982132,0.1434604439371352,0.295811587063223,0.3230117966848011,0.3811766162519759,1.0,0.9999999999999998,1.0,0.0,11,0308111822
0.0,0.6,0.8633680212009766,0.007454120814620211,0.12917785798440323,0.3027847462275233,0.315068495277551,0.38214675849492574,1.0199712902346828e-33,8.527424914474086e-17,0.0,0.0,12,0308111822
0.0,0.6,0.8840312985145301,0.004665784355757379,0.11130291712971246,0.26555764876086113,0.3310123906410188,0.4034299605981201,2.3183407169636764e-33,0.9999999999999998,0.0,0.0,13,0308111822
1.0,0.6,0.9062455244577775,0.0029615899323022677,0.09079288560992023,0.2673159935213108,0.32513485754461974,0.4075491489340695,1.0,1.0,1.0,0.0,14,0308111822
0.0,0.6,0.9253173281813128,0.001644404385445665,0.07303826743324147,0.24297574647751874,0.33386668974454375,0.4231575637779375,1.410878618506819e-33,1.0,0.0,0.0,15,0308111822
1.0,0.6,0.9412644948707687,0.00098360345440835,0.05775190167482299,0.24191768356348461,0.330137955753724,0.4279443606827914,1.0,1.0,1.0,0.0,16,0308111822
1.0,0.6,0.9498198389969312,0.0005804047578300889,0.04959975624523867,0.23952095984951824,0.33003757256265176,0.4304414675878299,1.0,9.855639539612394e-17,1.0,0.0,17,0308111822
1.0,0.6,0.9610387625011287,0.000335917711233449,0.038625319787637724,0.23721862851560094,0.32757054661363677,0.4352108248707622,1.0,1.0,1.0,0.0,18,0308111822
0.0,0.6,0.9663491731412713,0.00023970754548783432,0.033411119313240784,0.2389329593682535,0.3235948454921742,0.4374721951395722,7.036450662325697e-34,9.835972505574403e-17,0.0,0.0,19,0308111822
1.0,0.6,0.974081391431061,0.00013589432389044494,0.02578271424504859,0.23618088102201537,0.32185922313294696,0.4419598958450377,1.0,1.0,1.0,0.0,20,0308111822
1.0,0.6,0.9780444535430983,7.873361042704998e-05,0.021876812846474566,0.2338144023290031,0.321442914422067,0.4447426832489299,1.0,1.0031497126711682e-16,1.0,0.0,21,0308111822
0.0,0.6,0.9814627937757009,5.456937444661788e-05,0.018482636849852515,0.233249253216977,0.3187057678566626,0.4480449789263604,5.668616281419902e-34,9.598447017449068e-17,0.0,0.0,22,0308111822
1.0,0.6,0.9858188876358274,3.0471501506997734e-05,0.014150640862665698,0.2303744905847286,0.31743296238727026,0.45219254702800105,1.0,1.0,1.0,0.0,23,0308111822
1.0,0.6,0.9892086131652112,1.6857478338448344e-05,0.010774529356450352,0.2275867337249521,0.31633721074048565,0.4560760555345622,1.0,1.0,1.0,0.0,24,0308111822
0.0,0.6,0.9916641139470329,8.728149936492457e-06,0.008327157903030454,0.21072970239810002,0.3203567278737862,0.4689135697281139,4.638436765980387e-34,1.0,0.0,0.0,25,0308111822
