self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.52,0.2979857717689429,0.38213834510381023,0.31987588312724685,0.38213834510381023,0.2979857717689429,0.31987588312724685,9.776789666177542e-33,1.0,1.0,4.0,1,0308122258
1.0,0.52,0.34839419366241736,0.3436315172119355,0.30797428912564706,0.34363151721193563,0.34839419366241736,0.3079742891256471,1.0,9.970522912652944e-17,1.0,4.0,2,0308122258
0.0,0.52,0.38839453363444626,0.2878826956723005,0.3237227706932532,0.3837339419665485,0.2919477796304756,0.3243182784029759,6.948979935897651e-33,6.973295663693712e-17,0.0,4.0,3,0308122258
1.0,0.52,0.3335817909607397,0.32400726450691925,0.342410944532341,0.3295004450900967,0.3280388060222489,0.3424607488876544,1.0,1.0,0.0,4.0,4,0308122258
0.0,0.52,0.28430313438094396,0.38440113741736853,0.3312957282016875,0.2815111782965129,0.3877370085669636,0.3307518131365234,1.7176270380462394e-32,1.7061366816083946e-16,1.0,4.0,5,0308122258
1.0,0.52,0.30940708418708024,0.36729761552058027,0.32329530029233944,0.26263696677690385,0.4222662451932307,0.31509678802986557,1.0,5.400217066045721e-17,1.0,4.0,6,0308122258
1.0,0.52,0.3252123821756441,0.3580773980193857,0.3167102198049702,0.24452820264382236,0.4523018296536674,0.3031699677025102,1.0,4.8092186744670296e-17,1.0,4.0,7,0308122258
1.0,0.52,0.38335496047511136,0.3195895059325226,0.297055533592366,0.2884818601068426,0.4167927514222135,0.2947253884709438,1.0,0.9999999999999998,1.0,4.0,8,0308122258
0.0,0.52,0.3408628085824117,0.3643226877497021,0.29481450366788625,0.2472679256175164,0.4700774861746119,0.2826545882078717,1.5087159441176795e-32,1.2248635775436873e-16,1.0,4.0,9,0308122258
0.0,0.52,0.31092680643538706,0.4072248647070632,0.2818483288575497,0.27699038560702527,0.44361159134648054,0.2793980230464943,7.77373193516081e-33,1.0,1.0,4.0,10,0308122258
1.0,0.52,0.2695881580162995,0.4323086928915537,0.29810314909214686,0.25710459881921677,0.44557053214093617,0.2973248690398471,1.0,1.0,0.0,4.0,11,0308122258
1.0,0.52,0.2279582738499991,0.45620461260675566,0.31583711354324523,0.3244062682477892,0.33677962429824726,0.33881410745396356,1.0,2.696124760590698e-16,0.0,4.0,12,0308122258
0.0,0.52,0.21157913306617926,0.48713398446672324,0.3012868824670974,0.339665893978672,0.3307954277082525,0.32953867831307554,5.407859230782932e-33,1.0,1.0,4.0,13,0308122258
0.0,0.52,0.24973755581084023,0.4226239495598803,0.3276384946292795,0.3969812710687694,0.2636727985319522,0.33934593039927835,8.864704674181835e-33,5.144913009911254e-17,0.0,4.0,14,0308122258
0.0,0.52,0.3139007597734972,0.3197003148070955,0.36639892541940733,0.34080207483997516,0.28643610207590114,0.37276182308412364,2.6881715684851127e-32,0.9999999999999998,0.0,4.0,15,0308122258
1.0,0.52,0.2537237719073268,0.3647733725071279,0.3815028555855453,0.37924674358953997,0.23255650482873916,0.3881967515817209,1.0,1.6615648955358922e-16,0.0,4.0,16,0308122258
0.0,0.52,0.2690286638490694,0.33664056966931166,0.39433076648161897,0.4278863842517317,0.18178059744105884,0.39033301830720946,8.701516853518645e-33,6.565336096311284e-17,0.0,4.0,17,0308122258
0.0,0.52,0.259299037195808,0.3692933853093557,0.3714075774948363,0.3669402291704335,0.2447298178537683,0.3883299529757982,1.3093726259373464e-32,1.5649828311520942e-16,1.0,4.0,18,0308122258
1.0,0.52,0.22906022015924513,0.395167685183972,0.37577209465678285,0.3405522091640436,0.25648950609543547,0.4029582847405209,1.0,1.0,0.0,4.0,19,0308122258
0.0,0.52,0.21668264156633202,0.4199961210541109,0.36332123737955707,0.2979886187279448,0.3055338232358644,0.3964775580361907,1.09284977465606e-32,1.304998475688098e-16,1.0,4.0,20,0308122258
1.0,0.52,0.176231414656497,0.44940521395061145,0.3743633713928915,0.3336881546780338,0.24240268913040097,0.42390915619156516,1.0,1.4786874124781898e-16,0.0,4.0,21,0308122258
0.0,0.52,0.20752696144793786,0.3703878312983368,0.42208520725372545,0.30773624755068874,0.23619269724106226,0.45607105520824887,1.956335938869892e-32,0.9999999999999998,0.0,4.0,22,0308122258
1.0,0.52,0.2529738549714482,0.34031304314180266,0.4067131018867492,0.2825201211420024,0.2903341289560261,0.4271457499019714,1.0,6.972068233852624e-17,1.0,4.0,23,0308122258
1.0,0.52,0.2896563098972426,0.31221431190117416,0.3981293782015832,0.25717702628259725,0.33375373440353634,0.4090692393138665,1.0,6.185157491586587e-17,1.0,4.0,24,0308122258
1.0,0.52,0.3217339592996911,0.2856489396809811,0.39261710101932784,0.23275445784259316,0.37145595897457195,0.3957895831828349,1.0,5.716563898416124e-17,1.0,4.0,25,0308122258
