self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.56,0.2889126546302597,0.37773441893654935,0.3333529264331909,0.2889126546302597,0.37773441893654935,0.3333529264331909,9.762071356591737e-33,9.76207135659177e-17,1.0,4.0,1,0309150859
1.0,0.56,0.24776636131000204,0.42481178695565835,0.3274218517343395,0.32984836298063613,0.3308294193820977,0.3393222176372661,1.0,9.999465517601968e-17,0.0,4.0,2,0309150859
0.0,0.56,0.2875924021720337,0.37700208212193465,0.33540551570603166,0.28695699830917615,0.3778369324836366,0.33520606920718726,1.0240952038234911e-32,1.0,0.0,4.0,3,0309150859
1.0,0.56,0.2509259382607778,0.4172865542453875,0.3317875074938347,0.30952348833006,0.3515853560101662,0.3388911556597738,1.0,7.86195527901947e-17,0.0,4.0,4,0309150859
0.0,0.56,0.2665526760710132,0.39862863013872313,0.33481869379026363,0.27859665818677254,0.3844839738520842,0.33691936796114336,7.941569274228757e-33,1.0,0.0,4.0,5,0309150859
0.0,0.56,0.321142924113262,0.33956484860779085,0.3392922272789472,0.33455762729256777,0.3261902190481222,0.33925215365931,2.0326536157978767e-32,2.0390106485729982e-16,0.0,4.0,6,0309150859
1.0,0.56,0.36487513020079027,0.2947751540746711,0.3403497157245386,0.37924134242509455,0.2822769645134967,0.3384816930614088,1.0,1.0,1.0,4.0,7,0309150859
1.0,0.56,0.3939794804282486,0.26524703942313926,0.34077348014861203,0.41094402837181243,0.25140684109300454,0.33764913053518314,1.0,1.0,1.0,4.0,8,0309150859
1.0,0.56,0.4180238378027994,0.24130352760916918,0.3406726345880314,0.437778483584209,0.2259408655251073,0.3362806508906837,1.0,1.0,1.0,4.0,9,0309150859
1.0,0.56,0.3402794699050637,0.3168869275825158,0.3428336025124205,0.3501609350914515,0.3065664090464605,0.34327265586208805,1.0,0.9999999999999998,0.0,4.0,10,0309150859
1.0,0.56,0.3663405387309319,0.28971455249813016,0.3439449087709379,0.378848212680021,0.2776208775568674,0.34353090976311157,1.0,1.0,1.0,4.0,11,0309150859
1.0,0.56,0.38765184680249154,0.2680346715564482,0.3443134816410602,0.4024722714526399,0.25446394635331543,0.3430637821940445,1.0,1.0,1.0,4.0,12,0309150859
1.0,0.56,0.33408860645501226,0.3214161351417861,0.3444952584032016,0.3428457374443195,0.311478858306198,0.34567540424948257,1.0,0.9999999999999998,0.0,4.0,13,0309150859
0.0,0.56,0.313030233048659,0.3402752864838296,0.3466944804675113,0.41194019941375515,0.2500577286743006,0.33800207191194415,2.3032365357544718e-32,0.9999999999999998,1.0,4.0,14,0309150859
1.0,0.56,0.33408936419547525,0.3165093349750528,0.3494013008294719,0.43730024600217826,0.22768791626977417,0.3350118377280476,1.0,1.0,1.0,4.0,15,0309150859
1.0,0.56,0.35120318615718266,0.29759189114324097,0.3512049226995764,0.4616071013819471,0.20699599441716057,0.33139690420089224,1.0,1.0,1.0,4.0,16,0309150859
1.0,0.56,0.4393530061021751,0.22492205666930473,0.3357249372285202,0.4190066358537188,0.23847042257578055,0.3425229415705008,1.0,2.5494233401853893e-16,1.0,4.0,17,0309150859
0.0,0.56,0.44834558027653837,0.22119711005582995,0.33045730966763165,0.37094153370824784,0.275778907864308,0.35327955842744424,4.687351288800577e-33,1.0,0.0,4.0,18,0309150859
0.0,0.56,0.4667351090360394,0.20899015552003555,0.324274735443925,0.3400932815291119,0.30103325693117905,0.3588734615397091,4.1747398323450345e-33,1.0,0.0,4.0,19,0309150859
0.0,0.56,0.4991503160986231,0.18342955385186824,0.3174201300495087,0.37144111276895925,0.26694410212727115,0.36161478510376965,1.0571069521244914e-32,1.3575169521357135e-16,0.0,4.0,20,0309150859
0.0,0.56,0.44504701779929795,0.21782841935339603,0.33712456284730596,0.43026517810030424,0.22279127881424246,0.3469435430854534,2.4522831817364394e-32,0.9999999999999998,1.0,4.0,21,0309150859
1.0,0.56,0.5286029184909078,0.15449453471844057,0.3169025467906517,0.43081365067217764,0.21937258862860254,0.34981376069921966,1.0,1.65105559616438e-16,1.0,4.0,22,0309150859
0.0,0.56,0.510526335894338,0.16264300623568412,0.3268306578699778,0.4889448989672401,0.17648707667546146,0.3345680243572986,1.8797911762840383e-32,1.0,1.0,4.0,23,0309150859
0.0,0.56,0.4445331481061035,0.2098087224439315,0.34565812944996493,0.44528362569910757,0.21538700885527565,0.3393293654456168,1.386480016591171e-32,1.2235573235888726e-16,1.0,4.0,24,0309150859
1.0,0.56,0.4593609061116766,0.19668640446001448,0.34395268942830887,0.46801822576213487,0.19575377976606934,0.33622799447179574,1.0,1.0,1.0,4.0,25,0309150859
