self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.08,0.27825074697125773,0.3723071300974418,0.3494421229313004,0.27825074697125773,0.3723071300974418,0.3494421229313004,9.744948961243312e-33,9.744948961243345e-17,1.0,7.0,1,0301120805
1.0,0.08,0.24731461696284232,0.4182074554647734,0.33447792757238426,0.24731461696284235,0.4182074554647732,0.33447792757238426,1.0,1.0,0.0,7.0,2,0301120805
0.0,0.08,0.28209666262580557,0.386711137256809,0.3311922001173854,0.21214809790401745,0.47903398572559447,0.3088179163703882,1.2731649673225596e-32,1.0,0.0,7.0,3,0301120805
0.0,0.08,0.295790940292226,0.37756088595680415,0.3266481737509699,0.1791502555209762,0.5314212871176833,0.28942845736134043,1.0012348363706435e-32,1.0,0.0,7.0,4,0301120805
1.0,0.08,0.26952478622568854,0.4087157210622806,0.32175949271203086,0.15528208082123277,0.5709801146817504,0.27373780449701685,1.0,1.0,0.0,7.0,5,0301120805
0.0,0.08,0.22792956528063893,0.4388184062432338,0.33325202847612717,0.13021799389503536,0.5959465873556261,0.2738354187493385,7.25363744694134e-33,3.408884617993663e-17,1.0,7.0,6,0301120805
0.0,0.08,0.23243415608670437,0.4365806354464866,0.330985208466809,0.10688767941575257,0.6413581406640745,0.251754179920173,1.0089209672733361e-32,1.0,0.0,7.0,7,0301120805
0.0,0.08,0.20026153411365827,0.46299137394013273,0.3367470919462091,0.08503079516665042,0.6731069785973769,0.24186222623597264,6.325805062457836e-33,2.1806997135814377e-17,1.0,7.0,8,0301120805
0.0,0.08,0.19987517312855016,0.4652665330494182,0.33485829382203164,0.06788230073597226,0.7121373735306236,0.2199803257334042,9.540260532636807e-33,1.0,0.0,7.0,9,0301120805
0.0,0.08,0.19732638751095,0.46944453062869634,0.3332290818603537,0.053385121070740366,0.7468315580454075,0.1997833208838522,9.206539718806966e-33,1.0,0.0,7.0,10,0301120805
0.0,0.08,0.19383843709077403,0.47430444918753323,0.33185711372169274,0.041561785215474406,0.7771734153652831,0.18126479941924264,8.996199299581024e-33,1.0,0.0,7.0,11,0301120805
0.0,0.08,0.18996540608559281,0.4793459712911901,0.33068862262321713,0.03210890615872945,0.8035399241651221,0.16435116967614824,8.853092705072585e-33,1.0,0.0,7.0,12,0301120805
0.0,0.08,0.18597947840622664,0.4843448759942238,0.3296756455995495,0.024650374516375032,0.8264017765022639,0.14894784898136115,8.750643439969483e-33,1.0,0.0,7.0,13,0301120805
0.0,0.08,0.16175059768193714,0.5053921371607644,0.33285726515729847,0.01859157034051884,0.8439348290210487,0.13747360063843259,5.752062073372585e-33,7.050614084864945e-18,1.0,7.0,14,0301120805
0.0,0.08,0.14221182872971375,0.5235418043082947,0.3342463669619916,0.013565274616593284,0.8618016193851838,0.12463310599822279,5.473451947767883e-33,6.514894382520453e-18,1.0,7.0,15,0301120805
0.0,0.08,0.12606693198790714,0.5392264146167105,0.3347066533953823,0.009706702185486887,0.8781476715796944,0.11214562623481873,5.299410466405516e-33,6.1446072993269235e-18,1.0,7.0,16,0301120805
0.0,0.08,0.11248056119852877,0.5529026944673091,0.3346167443341621,0.006855953944005576,0.8925605845682517,0.1005834614877427,5.1781551804394026e-33,5.86909003841474e-18,1.0,7.0,17,0301120805
0.0,0.08,0.10955313646591541,0.5573684074347436,0.333078456099341,0.005144412880372626,0.9048541505950164,0.09000143652461091,8.689535353873928e-33,1.0,0.0,7.0,18,0301120805
0.0,0.08,0.0982922807710536,0.5690987439693962,0.33260897525955013,0.003593327563758627,0.9158971445458554,0.08050952789038611,5.0735511814801765e-33,4.844817271661128e-18,1.0,7.0,19,0301120805
0.0,0.08,0.09546888008038792,0.5734821251021196,0.33104899481749245,0.002671208730288562,0.9254980174376989,0.0718307738320125,8.63300746668057e-33,1.0,0.0,7.0,20,0301120805
0.0,0.08,0.09259094375055593,0.5778220293509936,0.3295870268984505,0.001974618618936269,0.9339958176537146,0.06402956372734916,8.588943818921489e-33,1.0,0.0,7.0,21,0301120805
0.0,0.08,0.0834685699932263,0.5877166071182809,0.32881482288849295,0.001365982178709115,0.9414938386387232,0.05714017918256768,4.979916573087964e-33,3.595561966391684e-18,1.0,7.0,22,0301120805
0.0,0.08,0.07549033105675759,0.5966071169713553,0.3279025519718871,0.0009394576170415671,0.9481094615474304,0.05095108083552809,4.927657670925072e-33,3.506328623216333e-18,1.0,7.0,23,0301120805
0.0,0.08,0.0730830032005689,0.6005923198895511,0.32632467690988004,0.0006889413494121983,0.9540166917550734,0.045294366895514374,8.555520389915667e-33,1.0,0.0,7.0,24,0301120805
0.0,0.08,0.0662991139353046,0.6084132225197466,0.3252876635449487,0.00047133901819311583,0.9591648962587811,0.040363764723025844,4.874448666031743e-33,3.0505598076436608e-18,1.0,7.0,25,0301120805
