self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.12,0.37773441893654935,0.2889126546302597,0.3333529264331909,0.37773441893654935,0.2889126546302597,0.3333529264331909,9.762071356591737e-33,9.76207135659177e-17,0.0,2.0,1,0308154606
1.0,0.12,0.4214598414306204,0.24708972940154192,0.33145042916783773,0.4214598414306204,0.24708972940154192,0.33145042916783773,1.0,1.0,1.0,2.0,2,0308154606
0.0,0.12,0.45185755782722453,0.21942916913745417,0.3287132730353212,0.45185755782722453,0.21942916913745417,0.3287132730353212,7.428404395505531e-33,7.428404395505557e-17,0.0,2.0,3,0308154606
1.0,0.12,0.48742279685454326,0.1885026462035667,0.32407455694189,0.48742279685454326,0.18850264620356674,0.32407455694189,1.0,1.0,1.0,2.0,4,0308154606
1.0,0.12,0.5203059924391119,0.16135306116872414,0.318340946392164,0.5203059924391118,0.16135306116872425,0.318340946392164,1.0,1.0,1.0,2.0,5,0308154606
0.0,0.12,0.4706693550000163,0.1880652989751948,0.34126534602478903,0.5705320868527389,0.1340772716639765,0.2953906414832846,1.5879675922320952e-32,1.0,1.0,2.0,6,0308154606
0.0,0.12,0.495832088410529,0.16626954875738417,0.3378983628320869,0.5959052292747155,0.11665871205311978,0.2874360586721648,6.618468880846851e-33,4.015481644508494e-17,0.0,2.0,7,0308154606
0.0,0.12,0.4913209551689027,0.16506851419193821,0.34361053063915914,0.6514957816110939,0.08660411513702662,0.26190010325187946,1.1861064569483325e-32,1.0,1.0,2.0,8,0308154606
0.0,0.12,0.49566061074497664,0.15786172885733935,0.3464776603976841,0.7005560235440605,0.0619625686038184,0.23748140785212105,1.0602159743348604e-32,1.0,1.0,2.0,9,0308154606
0.0,0.12,0.5019888365611126,0.14944915133422795,0.34856201210465937,0.7417685568367263,0.043507626313637804,0.21472381684963598,9.999568308522004e-33,1.0,1.0,2.0,10,0308154606
0.0,0.12,0.5085799275327609,0.1411542516355464,0.35026582083169266,0.7760318271464173,0.030156306605385052,0.1938118662481978,9.650750761609294e-33,1.0,1.0,2.0,11,0308154606
0.0,0.12,0.5149088538380127,0.13337273816925965,0.3517184079927277,0.8045266993946368,0.020690492776599487,0.17478280782876374,9.427406532407702e-33,1.0,1.0,2.0,12,0308154606
0.0,0.12,0.520821146581031,0.1261994127668517,0.35297944065211734,0.8283440498906519,0.014076074999598946,0.15757987510974933,9.274947579338461e-33,1.0,1.0,2.0,13,0308154606
0.0,0.12,0.5383066636727649,0.11149523505916528,0.3501981012680697,0.8404189853023897,0.011629976535967963,0.14795103816164243,6.247054651005621e-33,7.92160120169498e-18,0.0,2.0,14,0308154606
0.0,0.12,0.5434083547177488,0.10558619722464646,0.3510054480576047,0.8590091675655428,0.007842641365032868,0.13314819106942435,9.174768661511775e-33,1.0,1.0,2.0,15,0308154606
0.0,0.12,0.5482339948167627,0.10008409386183524,0.3516819113214021,0.8748833049099461,0.005253762634808219,0.11986293245524554,9.095847953858554e-33,1.0,1.0,2.0,16,0308154606
0.0,0.12,0.5630669430416936,0.08801504632111495,0.34891801063719147,0.8859649774344851,0.004163100382643683,0.1098719221828711,5.96376958141922e-33,5.452807142836511e-18,0.0,2.0,17,0308154606
0.0,0.12,0.5672681985425483,0.08347568668231256,0.349256114775139,0.8984006938340634,0.0027703809406272304,0.09882892522530946,9.04369539838431e-33,1.0,1.0,2.0,18,0308154606
0.0,0.12,0.5799893816894901,0.07340282053874954,0.3466077977717604,0.908312187278123,0.002143587166984197,0.08954422555489287,5.803062391604819e-33,4.549010675157369e-18,0.0,2.0,19,0308154606
0.0,0.12,0.5836929902960708,0.06963212971222027,0.346674879991709,0.918090943339941,0.0014183637376365772,0.08049069292242254,9.00446318712863e-33,1.0,1.0,2.0,20,0308154606
0.0,0.12,0.5945475360636832,0.061338518108230274,0.34411394582808646,0.9264358623711417,0.0010808332667784277,0.07248330436207988,5.700270366050083e-33,3.882373165236836e-18,0.0,2.0,21,0308154606
0.0,0.12,0.5978443724877835,0.05818855894247332,0.34396706856974313,0.9341716393667133,0.0007117530430470071,0.06511660759023973,8.974174452964504e-33,1.0,1.0,2.0,22,0308154606
0.0,0.12,0.6010191079448545,0.05520844136356278,0.34377245069158274,0.941033006674879,0.00046703308822061587,0.05849996023690039,8.945603650479483e-33,1.0,1.0,2.0,23,0308154606
0.0,0.12,0.6040598590016137,0.052397339204330436,0.3435428017940559,0.9471331598754535,0.00030552204337043666,0.05256131808117583,8.922248203220043e-33,1.0,1.0,2.0,24,0308154606
0.0,0.12,0.6069633045849996,0.04974990512238069,0.34328679029261966,0.9525680250179482,0.00019934253774262943,0.04723263244430926,8.902891568367901e-33,1.0,1.0,2.0,25,0308154606
