self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.48,0.2670701694212619,0.40060525413189285,0.3323245764468452,0.3106126885732904,0.3550536748926879,0.3343336365340216,9.471019091425421e-33,1.0281776488127499e-16,1.0,4.0,1,0308111043
1.0,0.48,0.32878301691433776,0.32878301691433776,0.34243396617132454,0.28793140375576515,0.3777385862316519,0.3343300100125829,1.0,9.87851165635137e-17,1.0,4.0,2,0308111043
0.0,0.48,0.29181183790504395,0.3815454557591125,0.32664270633584364,0.3338272635385744,0.3413382285089578,0.3248345079524679,9.244467637898721e-33,0.9999999999999998,1.0,4.0,3,0308111043
1.0,0.48,0.35731276067521023,0.31145882931299984,0.33122841001179,0.35575030815772574,0.3182653307793685,0.32598436106290574,1.0,0.9999999999999998,1.0,4.0,4,0308111043
0.0,0.48,0.40779470399033163,0.2479231441242496,0.3442821518854188,0.2959373264404053,0.3563763619326758,0.34768631162691876,9.789860751112749e-33,1.0,0.0,4.0,5,0308111043
1.0,0.48,0.33972974194448685,0.30981348562606914,0.350456772429444,0.3303188650767244,0.3198945002098544,0.34978663471342125,1.0,9.974358833574032e-17,0.0,4.0,6,0308111043
0.0,0.48,0.29547556895399857,0.36463707898324055,0.3398873520627608,0.36708492071842663,0.29689143393765366,0.3360236453439198,1.2264607963342356e-32,0.9999999999999998,1.0,4.0,7,0308111043
1.0,0.48,0.22873927325326204,0.44037758470484323,0.33088314204189484,0.3373975411950968,0.3218141716021561,0.3407882872027471,1.0,0.9999999999999998,0.0,4.0,8,0308111043
0.0,0.48,0.30441261969941436,0.3485919066476194,0.3469954736529663,0.3666004278224691,0.29271943719452154,0.3406801349830094,1.4391004496364687e-32,1.1038802369240582e-16,0.0,4.0,9,0308111043
1.0,0.48,0.2706115364710614,0.38037937530122756,0.349009088227711,0.3889481145980033,0.2688847970267269,0.3421670883752698,1.0,9.795192850086803e-17,0.0,4.0,10,0308111043
0.0,0.48,0.3113276795866832,0.33020717317302595,0.3584651472402909,0.41472976463005773,0.24439096220083326,0.34087927316910904,1.1833015925320796e-32,7.620319559200098e-17,0.0,4.0,11,0308111043
0.0,0.48,0.36338798861222066,0.2670274971109602,0.36958451427681915,0.3649159679764666,0.2738701861508005,0.36121384587273286,1.2090358313692871e-32,0.9999999999999998,0.0,4.0,12,0308111043
1.0,0.48,0.411188942118423,0.2307677930559871,0.3580432648255898,0.3307514249079316,0.30883139882019356,0.3604171762718749,1.0,1.2411241687456247e-16,1.0,4.0,13,0308111043
1.0,0.48,0.34045253212490895,0.28619302463011637,0.3733544432449747,0.31305862070916535,0.3225759702663746,0.3643654090244601,1.0,1.0,0.0,4.0,14,0308111043
0.0,0.48,0.29493647210320245,0.3334518650774447,0.3716116628193529,0.2751030907596112,0.36476457399161943,0.36013233524876936,1.2093541631804592e-32,1.2274136425061934e-16,1.0,4.0,15,0308111043
1.0,0.48,0.25380022325606055,0.3793908955873537,0.36680888115658566,0.2973604378177136,0.34004809857753365,0.3625914636047527,1.0,1.18529699022876e-16,0.0,4.0,16,0308111043
0.0,0.48,0.22371068302580235,0.41214849054459884,0.36414082642959866,0.26126263831219054,0.3764465540664457,0.3622908076213637,8.175879897659578e-33,1.004905731194184e-16,1.0,4.0,17,0308111043
0.0,0.48,0.2638623595858877,0.36986490364572566,0.3662727367683866,0.3063001934581293,0.33029914237946156,0.36340066416240907,1.3470832018043274e-32,1.1336290650535097e-16,0.0,4.0,18,0308111043
1.0,0.48,0.31500793979047037,0.31496259279608263,0.37002946741344706,0.28716383946306767,0.3524411228829173,0.36039503765401515,1.0,9.367665443392563e-17,1.0,4.0,19,0308111043
1.0,0.48,0.27457154747666884,0.35662591990332704,0.36880253262000423,0.30588367850206233,0.33237102692277515,0.36174529457516247,1.0,1.1844616927986535e-16,0.0,4.0,20,0308111043
0.0,0.48,0.30388749492334366,0.32646838415071555,0.3696441209259408,0.33970916859474426,0.29893491695233193,0.36135591445292387,1.1019313476114186e-32,9.672735507445801e-17,0.0,4.0,21,0308111043
0.0,0.48,0.3288773373638188,0.3000109207372326,0.3711117418989485,0.36895392785294406,0.27066033752149365,0.36038573462556217,9.842721912580561e-33,8.709614357352447e-17,0.0,4.0,22,0308111043
1.0,0.48,0.37668195156575107,0.25737114166036285,0.36594690677388614,0.35063300891917143,0.2882830620820213,0.36108392899880715,1.0,9.207233626794512e-17,1.0,4.0,23,0308111043
1.0,0.48,0.33289799789093516,0.29063486866602,0.37646713344304483,0.33459495414385,0.2967906653820391,0.3686143804741109,1.0,1.0,0.0,4.0,24,0308111043
0.0,0.48,0.2974998884629,0.32707205441692355,0.3754280571201765,0.29429212572527125,0.33728628845972886,0.3684215858149999,1.2308433144743087e-32,1.250955084922244e-16,1.0,4.0,25,0308111043
