self_press_hist,prob_self_action,belief_self_pos_hist,belief_self_neg_hist,belief_self_zero_hist,belief_other_pos_hist,belief_other_neg_hist,belief_other_zero_hist,belief_self_press_hist,belief_other_press_hist,outcome_present_hist,experiment_condition_hist,timesteps,PID
0.0,0.52,0.2889126546302597,0.37773441893654935,0.3333529264331909,0.37773441893654935,0.2889126546302597,0.3333529264331909,9.762071356591737e-33,1.0,1.0,4.0,1,0308154021
1.0,0.52,0.24776636131000215,0.42481178695565835,0.32742185173433946,0.3308294193820977,0.32984836298063613,0.3393222176372661,1.0,1.0,0.0,4.0,2,0308154021
0.0,0.52,0.20953601100863808,0.4706673770303728,0.3197966119609891,0.28607966195672285,0.370606303836743,0.3433140342065341,9.316284408112064e-33,1.2508761424350637e-16,1.0,4.0,3,0308154021
1.0,0.52,0.269268020810673,0.39630175948242363,0.3344302197069035,0.3318713919504022,0.3275846199535855,0.34054398809601233,1.0,0.9999999999999998,1.0,4.0,4,0308154021
1.0,0.52,0.22920719162097972,0.4418527617893681,0.32894004658965215,0.3736966627045005,0.28308669580647705,0.3432166414890224,1.0,9.742120960351434e-17,0.0,4.0,5,0308154021
0.0,0.52,0.1914284521008426,0.48937483980225954,0.3191967080968978,0.34000104271027354,0.3098446068684752,0.3501543504212512,5.025610110316958e-33,1.0036654022855223e-16,1.0,4.0,6,0308154021
0.0,0.52,0.27873376695388485,0.37563709484957253,0.3456291381965426,0.3970762947559601,0.2652147679382883,0.33770893730575163,2.3557012660779844e-32,1.2343247603218166e-16,0.0,4.0,7,0308154021
1.0,0.52,0.25084419114006357,0.4077725461521909,0.3413832627077455,0.3706768294360745,0.28812789880533496,0.3411952717585906,1.0,0.9999999999999998,0.0,4.0,8,0308154021
0.0,0.52,0.30559407804920974,0.341173628275012,0.35323229367577824,0.4207196835131966,0.2454509579234006,0.3338293585634028,1.5438208512088685e-32,8.139134224341857e-17,0.0,4.0,9,0308154021
0.0,0.52,0.36348027402968763,0.2861187785145423,0.35040094745577005,0.3601667586058608,0.29729606236990996,0.34253717902422937,1.6411562612895494e-32,0.9999999999999998,0.0,4.0,10,0308154021
1.0,0.52,0.3345887753230193,0.3107102023041126,0.3547010223728681,0.3476580932062189,0.31013990147992493,0.3422020053138562,1.0,1.0,0.0,4.0,11,0308154021
1.0,0.52,0.3170402629106648,0.325007785088646,0.35795195200068913,0.33880786269602814,0.31865887910393903,0.34253325820003294,1.0,1.0,0.0,4.0,12,0308154021
1.0,0.52,0.3466957354743587,0.3029829728927928,0.3503212916328485,0.3557121512065078,0.30316690277732217,0.3411209460161701,1.0,0.9999999999999998,1.0,4.0,13,0308154021
0.0,0.52,0.3051464683675471,0.34604326849525585,0.3488102631371971,0.3849199789656568,0.277125026398285,0.33795499463605816,7.632426286520824e-33,1.0,1.0,4.0,14,0308154021
1.0,0.52,0.33360271423586274,0.3192992173709633,0.3470980683931741,0.4000211858065005,0.2640960497629346,0.33588276443056486,1.0,1.0,1.0,4.0,15,0308154021
1.0,0.52,0.35955488865373636,0.295091204735483,0.3453539066107806,0.418994630023259,0.24768121647779,0.333324153498951,1.0,1.0,1.0,4.0,16,0308154021
1.0,0.52,0.38569252091852285,0.27124219945525085,0.34306527962622624,0.44092869443341903,0.22918761600589146,0.32988368956068964,1.0,1.0,1.0,4.0,17,0308154021
1.0,0.52,0.35164645632689956,0.3012337556851544,0.34711978798794596,0.4105525126971058,0.2538478599023157,0.3355996274005786,1.0,0.9999999999999998,0.0,4.0,18,0308154021
1.0,0.52,0.429688721345862,0.23345365861717937,0.3368576200369587,0.35151348525764037,0.3053554532164174,0.3431310615259422,1.0,1.3774432223965515e-16,1.0,4.0,19,0308154021
0.0,0.52,0.4772082179431266,0.19184426564108786,0.33094751641578557,0.39410718744172785,0.263453255910198,0.34243955664807424,8.793927076497111e-33,7.902088865729851e-17,0.0,4.0,20,0308154021
0.0,0.52,0.523745161555902,0.1580189535621947,0.3182358848819034,0.3576992278462105,0.2918221871658549,0.3504785849879346,1.1375193158305579e-32,0.9999999999999998,0.0,4.0,21,0308154021
0.0,0.52,0.4589974039898636,0.20066873891415654,0.34033385709597985,0.3837512403979426,0.27274726517131603,0.3435014944307414,1.0694647860460768e-32,1.0,1.0,4.0,22,0308154021
1.0,0.52,0.384036504544217,0.256637477780158,0.35932601767562505,0.41688424894460185,0.24573758695684142,0.3373781640985567,1.0,1.0132698192388779e-16,0.0,4.0,23,0308154021
0.0,0.52,0.30707577213061465,0.3287762591422291,0.3641479687271563,0.36190002104017327,0.2931252636918341,0.3449747152679927,9.539295133830429e-33,1.363931848113095e-16,1.0,4.0,24,0308154021
0.0,0.52,0.352413737007816,0.28123324189025745,0.3663530211019266,0.3339567053974953,0.3190532099498535,0.3469900846526513,1.1543317384994118e-32,0.9999999999999998,0.0,4.0,25,0308154021
